SMILES,type,temp,pCMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,fold
CCCCCCCCCCCC(=O)OCC[N+](C)(C)CC(O)C[N+](C)(C)CCOC(=O)CCCCCCC.[Cl-].[Cl-],gemini cationic,,,30.4,,,,,1
CCCCCCCCCCCC(=O)OCC[N+](C)(C)CC(O)C[N+](C)(C)CCOC(=O)CCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,36.2,,,,,1
CCCCCCCCCCCC(C)[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)C(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,41.4,,,,,1
CCCCCCCCCCCC(C)[N+](C)(C)CCCCCCCCCC[N+](C)(C)C(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,43.3,,,,,1
CCCCCCCCCCCC(C)[N+](C)(C)CCCCCCCC[N+](C)(C)C(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,43.3,,,,,1
CCCCCCCCCCCC(C)[N+](C)(C)CCCCCC[N+](C)(C)C(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,40.8,,,,,1
CCCCCCCCCCCC(C)[N+](C)(C)CCCCC[N+](C)(C)C(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,41,,,,,1
CCCCCCCCCCCC(C)[N+](C)(C)CCCC[N+](C)(C)C(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,39.4,,,,,1
CCCCCCCCCCCC(C)[N+](C)(C)CCC[N+](C)(C)C(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,36,,,,,1
CCCCCCCCCCCC1=NCC[N+]1(CCCCCC[N+]1(CCNCCN)CCN=C1CCCCCCCCCCC)CCNCCN.[Br-].[Br-],gemini cationic,,,28.3,,,,,2
CCCCCCCCCCCCC(=O)NCC[N+](C)(C)CC(O)C[N+](C)(C)CCNC(=O)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,33,,,,,3
CCCCCCCCCCCCC(=O)OCC[N+](C)(C)CC(O)C[N+](C)(C)CCOC(=O)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32,,,,,3
CCCCCCCCCCCCC(=O)OCC[N+](C)(C)CCCC[N+](C)(C)CCOC(=O)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,34,,,,,3
CCCCCCCCCCCCCC(=O)OCC[N+](C)(C)CC(O)C[N+](C)(C)CCOC(=O)CCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,40,,,,,4
CCCCCCCCCCCCCC1=NCC[N+]1(CCCCCC[N+]1(CCNCCN)CCN=C1CCCCCCCCCCCCC)CCNCCN.[Br-].[Br-],gemini cationic,,,29,,,,,5
CCCCCCCCCCCCCCC(=O)OCC[N+](C)(C)CC(O)C[N+](C)(C)CCOC(=O)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,30,,,,,5
CCCCCCCCCCCCCCCC(=O)OCC[N+](C)(C)CC(O)C[N+](C)(C)CCOC(=O)CCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,45.2,,,,,6
CCCCCCCCCCCCCCCC1=NCC[N+]1(CCCCCC[N+]1(CCNCCN)CCN=C1CCCCCCCCCCCCCCC)CCNCCN.[Br-].[Br-],gemini cationic,,,30.9,,,,,6
CCCCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,36.4,,,,,8
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32.7,,,,,8
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,33.2,,,,,8
CCCCCCCCCCCCCCCCOc1ccc[n+](CC(O)C[n+]2cccc(OCCCCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,,,,,,,,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,43,,,,,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,36.7,,,,,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,30.6,,,,,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(OCC[N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,,,30.9,,,,,1
CCCCCCCCCCCCCCOc1ccc(C[n+]2ccn(CCCCCCn3cc[n+](Cc4ccc(OCCCCCCCCCCCCCC)cc4)c3)c2)cc1.[Br-].[Br-],gemini cationic,,,48.7,,,,,2
CCCCCCCCCCCCCCOc1ccc(C[n+]2ccn(CCCn3cc[n+](Cc4ccc(OCCCCCCCCCCCCCC)cc4)c3)c2)cc1.[Br-].[Br-],gemini cationic,,,42.6,,,,,2
CCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,42,,,,,3
CCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32.8,,,,,3
CCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32.6,,,,,3
CCCCCCCCCCCCCC[N+](C)(C)CCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(OCC[N+](C)(C)CCCCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,,,32.5,,,,,3
CCCCCCCCCCCCN(CCC[N+](C)(C)CCCCCCCCCCCC)C(=[N+])N(C)C.[Cl-].[Cl-],gemini cationic,,,29.4,,,,,5
CCCCCCCCCCCCOC(=O)C(C)[N+](C)(C)CC[N+](C)(C)C(C)C(=O)OCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,32,,,,,5
CCCCCCCCCCCCOc1ccc(C[n+]2ccn(CCCCCCn3cc[n+](Cc4ccc(OCCCCCCCCCCCC)cc4)c3)c2)cc1.[Br-].[Br-],gemini cationic,,,42.8,,,,,6
CCCCCCCCCCCCOc1ccc(C[n+]2ccn(CCCn3cc[n+](Cc4ccc(OCCCCCCCCCCCC)cc4)c3)c2)cc1.[Br-].[Br-],gemini cationic,,,32.8,,,,,6
CCCCCCCCCCCC[N+](C)(C)CC(=O)NCCN(CCNC(=O)C[N+](C)(C)CCCCCCCCCCCC)C(=O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,45,,,,,7
CCCCCCCCCCCC[N+](C)(C)CC(=O)NCCN(CCNC(=O)C[N+](C)(C)CCCCCCCCCCCC)CCNC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,42,,,,,7
CCCCCCCCCCCC[N+](C)(C)CC(=O)OCCOC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,29.1,,,,,7
CCCCCCCCCCCC[N+](C)(C)CC(=O)OCCOCCOC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,30.7,,,,,7
CCCCCCCCCCCC[N+](C)(C)CC(=O)OCCOCCOCCOC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,30.9,,,,,7
CCCCCCCCCCCC[N+](C)(C)CC(O)COC(=O)CCCCC(=O)OCC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,31.4,,,,,7
CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](CC)(CC)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,34,,,,,7
CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](CCCCCC)(CCCCCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,30,,,,,7
CCCCCCCCCCCC[N+](C)(C)CCC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,40.9,,,,,7
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,41,,,,,8
CCCCCCCCCCCC[N+](C)(C)CCCNC(=[N+])N(C)C.[Br-].[Br-],gemini cationic,,,31.9,,,,,8
CCCCCCCCCCCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)NCC[N+](C)(C)CCCCCCCCCCCC)CCN(CCC(=O)NCC[N+](C)(C)CCCCCCCCCCCC)CCC(=O)NCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],gemini cationic,,,47.6,,,,,8
CCCCCCCCCCCC[N+](C)(C)CCOC(=O)C(=O)OCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,24.9,,,,,8
CCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,34.9,,,,,8
CCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,39.2,,,,,8
CCCCCCCCCCCC[N+](C)(C)CCOC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,30.8,,,,,8
CCCCCCCCCCCC[N+](C)(C)CCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(OCC[N+](C)(C)CCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,,,32.6,,,,,8
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)CCCCCC[N+](CCCCCCCCCCCC)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,30.9,,,,,8
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)CCC[N+](CCCCCCCCCCCC)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,32.9,,,,,8
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)CC[N+](CCCCCCCCCCCC)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,33.9,,,,,8
CCCCCCCCCCCC[N+](CCO)(CCO)CCCCCCCCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,36.3,,,,,9
CCCCCCCCCCCC[N+](CCO)(CCO)CCCCCCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,36,,,,,9
CCCCCCCCCCCC[N+](CCO)(CCO)CCCCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,36.3,,,,,9
CCCCCCCCCCCC[N+](CCO)(CCO)CCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,35.6,,,,,9
CCCCCCCCCCCC[n+]1ccc(C=Nc2cc[n+](CCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],gemini cationic,,,28.7,,,,,9
CCCCCCCCCCN(CCC[N+](C)(C)CCCCCCCCCC)C(=[N+])N(C)C.[Cl-].[Cl-],gemini cationic,,,28.5,,,,,1
CCCCCCCCCCOC(=O)C(C)[N+](C)(C)CC[N+](C)(C)C(C)C(=O)OCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,28.5,,,,,1
CCCCCCCCCCOc1ccc(C[n+]2ccn(CCCCCCn3cc[n+](Cc4ccc(OCCCCCCCCCC)cc4)c3)c2)cc1.[Br-].[Br-],gemini cationic,,,39.8,,,,,2
CCCCCCCCCCOc1ccc(C[n+]2ccn(CCCn3cc[n+](Cc4ccc(OCCCCCCCCCC)cc4)c3)c2)cc1.[Br-].[Br-],gemini cationic,,,37.2,,,,,2
CCCCCCCCCC[N+](C)(C)CC(O)COCCOCC(O)C[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],gemini cationic,,,32.6,,,,,3
CCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,40,,,,,3
CCCCCCCCCC[N+](C)(C)CCCNC(=[N+])N(C)C.[Br-].[Br-],gemini cationic,,,33.7,,,,,3
CCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,39.6,,,,,3
CCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32,,,,,3
CCCCCCCCCC[N+](C)(C)CCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(OCC[N+](C)(C)CCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,,,41.4,,,,,4
CCCCCCCCN(CCC[N+](C)(C)CCCCCCCC)C(=[N+])N(C)C.[Cl-].[Cl-],gemini cationic,,,28.1,,,,,6
CCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,43,,,,,6
CCCCCCCCOC(=O)C[N+](CC)(CC)c1ccc(C=NCCN=Cc2ccc([N+](CC)(CC)CC(=O)OCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,,,39.7,,,,,6
CCCCCCCC[N+](C)(C)CC(O)COCCOCC(O)C[N+](C)(C)CCCCCCCC.[Br-].[Br-],gemini cationic,,,55.2,,,,,8
CCCCCCCC[N+](C)(C)CC(O)COCCOCCOCCOCC(O)C[N+](C)(C)CCCCCCCC.[Br-].[Br-],gemini cationic,,,52.2,,,,,8
CCCCCCCC[N+](C)(C)CCCNC(=[N+])N(C)C.[Br-].[Br-],gemini cationic,,,35.9,,,,,8
CCCCCCCCCCCC(=O)N(CCO)CCO,non-ionic,25,3.57839607313017,34.7,0.00000375,0.44,37.1,4.38,0
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCC)cc1,non-ionic,25,3.60205999132796,30,0.0000029,0.57,42,4.96,9
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCC)cc1,non-ionic,25,3.55284196865778,32,0.0000026,0.64,40,4.88,9
CCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,1.13076828026902,32,0.0000027,0.62,40,2.46,3
CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,3.04575749056068,30,0.000003,0.55,42,4.28,8
CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3,35.6,0.00000238,0.7,36.4,4.22,8
CCCCCCCCCCCC(O)OCCOCCOCC,non-ionic,25,4.2839966563652,27.9,0.00000398,0.42,44.1,5.34,2
CCCCCCCCCCCC(O)OCCOCCOCCOCC,non-ionic,25,4.19382002601611,28.6,0.00000363,0.46,43.4,5.33,2
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,25,4.19382002601611,30.5,0.00000333,0.5,41.5,5.37,2
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,4.06048074738138,31,0.0000037,0.45,41,5.04,2
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4.08618614761628,33.7,0.0000029,0.57,38.3,5.26,2
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.96257350205938,34.8,0.00000252,0.66,37.2,5.2,2
CCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.04575749056068,34,0.00000343,0.48,38,5.97,5
CCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.45593195564972,34.6,0.00000359,0.46,37.4,6.31,5
CCCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,5.77989191195995,32,0.0000044,0.38,40,6.58,6
CCCCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.76955107862173,33,0.0000038,0.44,39,6.69,6
CCCCCCCCCCCCCCCCCCN(C)C(=O)COCOCOCO,non-ionic,20,5.54515513999149,32.3,0.00000397,0.418271805333463,39.7,6.46,7
CCCCCCCCCCCCN(C)C(=O)COCOCOCO,non-ionic,20,3.83564714421556,34.4,0.00000399,0.416175204805475,37.6,4.78,4
CCCCCCCCCCN(C)C(=O)COCOCOCO,non-ionic,20,2.88941028970075,35.9,0.00000396,0.419328047266123,36.1,3.6,1
CCCCCCCCCCC(O)CO,non-ionic,25,3.74496883665445,22.5,0.0000063,0.26,49.3,4.56,9
CCCCCCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,3.11918640771921,,0.00000311,0.53,,,1
CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.45593195564972,34.4,0.00000367,0.45,37.6,6.29594042889316,2
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.04575749056068,33.8,0.00000333,0.5,38.2,6.00309310961988,2
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.56863623584101,35.1,0.00000287,0.58,36.9,5.60007125199514,4
CCCCCCCCCCCCN(CCCNC(=O)C(O)C(O)C(O)C(O)C(O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)C(O)C(O)C(O)C(O)C(O)CO,non-ionic,25,5.2839966563652,33,0.00000251,0.66,39,6.6,5
CCCCCCCCCCCCN(CCCNC(=O)C(O)C(O)C(O)C(O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)C(O)C(O)C(O)C(O)CO,non-ionic,25,5.42021640338319,32,0.00000252,0.66,40,6.9,5
CCCCCCCCN(CCCNC(=O)C(O)C(O)C(O)C(O)CO)CCN(CCCCCCCC)CCCNC(=O)C(O)C(O)C(O)C(O)CO,non-ionic,25,4.17392519729917,28.2,0.00000258,0.64,43.6,5.8,6
CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,3.74472749489669,28,0.00000183,0.91,44,6.11,9
CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.15490195998574,26.7,0.00000165,1.01,45.3,6.47,9
CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC[Si](O[Si](C)(C)c1cc[c]cc1)(O[Si](C)(C)c1cc[c]cc1)O[Si](C)(C)c1cc[c]cc1,non-ionic,25,4.78781239559604,35.4,0.00000162,1.03,37.1,6.26,9
C[SiH](O[SiH](C)O[SiH](C)O[Si](C)(CCCOCC1CO1)O[Si](C)(C)C)O[SiH](C)O[Si](C)(C)C,non-ionic,25,3.38090666937326,31.2,0.00000061,2.72,40.8,3.38,3
C[SiH](O[SiH](C)O[SiH](C)O[Si](C)(CCCOCC1CO1)O[Si](C)(C)C)O[SiH](C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,non-ionic,25,3.44855000202712,29.7,0.00000044,3.78,42.3,3.42,4
C[SiH](O[SiH](C)O[SiH](C)O[Si](C)(CCCOCC1CO1)O[Si](C)(C)C)O[SiH](C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,non-ionic,25,3.48545224733971,29,0.00000037,4.48,43,3.48,4
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(C[Si](C)O)C[Si](C)(O)C[Si](C)O,non-ionic,25,4.0301183562535,22.1,0.00000246,0.68,50.4,5.87,1
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(C[Si](C)O)C[Si](C)O,non-ionic,25,3.90308998699194,25.2,0.00000278,0.6,47.3,5.69,1
CCCC[Si](O)C[Si](C)(CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)C[Si](O)CCCC,non-ionic,25,4.18976748200492,37.9,0.00000199,0.84,34.6,5.42,7
CCC[Si](O)C[Si](C)(CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)C[Si](O)CCC,non-ionic,25,4.14026143380285,30.4,0.00000216,0.77,42.1,5.76,8
CCC[Si](O)C[Si](CCC)(CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)C[Si](O)CCC,non-ionic,25,4.17979854051436,41.6,0.00000186,0.89,30.9,5.11,8
CC[Si](O)C[Si](C)(CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)C[Si](O)CC,non-ionic,25,4.09044397075883,27.9,0.00000242,0.69,44.6,5.81,9
CC[Si](O)C[Si](CC)(CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)C[Si](O)CC,non-ionic,25,4.14996674231023,39.8,0.00000198,0.84,32.7,5.28,9
CCCCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,2.03621217265445,28.8,0.0000014,1.15,43.2,4.7,7
CCCCCCCCCCCCCCCCCCOCCOCCOCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.48148606012211,26.27,0.00000473,0.25,45.7,5.43431668813421,8
CCCCCCCCCCCCOCCOCCOCCO,non-ionic,25,4.2839966563652,27.7,0.00000398,0.42,44.1,5.353446114627,6
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,4.19382002601611,30.3,0.00000331,0.5,41.5,5.34215555884764,6
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.08618614761628,33.5,0.0000029,0.57,38.3,5.20359161961595,6
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.96257350205938,34.6,0.00000252,0.66,37.2,5.17201752001525,6
CCCCCCCCCCCCOCCOCCOCCOCCO,non-ionic,24.85,5.39794000867204,28.4,0.00000363,0.46,43.3,6.53730006744948,6
CCCCCCCCC(O)CCO,non-ionic,25,2.63827216398241,23.4,0.0000053,0.32,48.4,3.59,5
CCCCCCCCCCCCCCC(O)O,non-ionic,25,4.88605664769316,26.5,0.0000051,0.33,45.5,5.77,5
CCCCCCCCOCCO,non-ionic,25,2.30980391997149,26.8,0.0000052,0.32,45,3.17,7
CCCCCCCCOCCOCCOCCO,non-ionic,25,2.30980391997149,27,0.0000052,0.32,45,3.15192342849514,7
COCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.31966448658544,22.5,0.00000547,0.3,50,5.23,2
COCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.28066871301627,22.9,0.00000547,0.37,49.6,5.52,2
COCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,3.86966623150499,23.1,0.00000392,0.48,49.4,5.08,2
COCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](O[Si]C(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.11013827874181,23.6,0.00000379,0.44,48.9,5.31,2
CC(C)(C)[Si]O[Si](CCCOCCOCCOCCOCC=O)(O[Si]C(C)(C)C)C(C)(C)C,non-ionic,23,4.10237290870956,,,,,,1
CC(C)(C)[Si]O[Si](CCCOCCOCCOCCOCCOCCOCCOCCOCC=O)(O[Si]C(C)(C)C)C(C)(C)C,non-ionic,23,4,,,,,,1
CC(C)(C)[Si]O[Si](CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC=O)(O[Si]C(C)(C)C)C(C)(C)C,non-ionic,23,3.20065945054642,,,,,,1
CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,1.63827216398241,,,,,,2
CCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,0.0969100130080563,,,,,,2
CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,2.50863830616573,,,,,,2
CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,2.49485002168009,,,,,,2
CCCCCCCC(O)OCCOCCOCC,non-ionic,25,2.30980391997149,,,,,,4
CCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,25,2.03621217265445,,,,,,4
CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,2.00436480540245,,,,,,4
CCCCCCCCCC(O)OCCOCCOCCOCC,non-ionic,25,3.16749108729376,,,,,,8
CCCCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,25,3.11918640771921,,,,,,8
CCCCCCCCCCC(=O)N(CCO)CCO,non-ionic,25,3.57839607313017,,,,,,8
CCCCCCCCCCC(=O)NCCOCCOCCOCCO,non-ionic,25,3.30102999566398,,,,,,8
CCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.52287874528034,,,,,,0
CCCCCCCCCCCC(O)OCCOCC,non-ionic,25,4.48148606012211,,,,,,2
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4,,,,,,2
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.85387196432176,,,,,,2
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.67778070526608,,,,,,2
